OBJECTID,FID_Select,osm_id,name,ref,type,oneway,bridge,tunnel,maxspeed,Class,ORIG_FID,geometry,Indegree,Outdegree,Degree_unweighted,Farness_unweighted,Farness_weighted,Indegree_norm,Outdegree_norm,Degree_unweighted_norm,Farness_unweighted_norm,Farness_weighted_norm
103356,20430,212739217,,,residential,0,0,0,0,0,51678,POINT (697978.2166603692 3177644.2448716033),0.0,0.0,1.0,4223396.0,16131.0,0.0,0.0,0.1111111111111111,0.6300162747645679,0.0029416704552230927
103357,4813,78466139,,,service,0,0,0,0,0,51679,POINT (712213.093692814 3177688.2967186347),0.0,0.0,3.0,3711541.0,16131.0,0.0,0.0,0.3333333333333333,0.5536613745090346,0.0029416704552230927
103359,4438,78445745,,,residential,0,0,0,0,0,51680,POINT (712115.8167720214 3177689.063351175),0.0,0.0,1.0,3843643.0,16131.0,0.0,0.0,0.1111111111111111,0.5733674143710199,0.0029416704552230927
103362,21694,213169909,,,residential,0,0,0,0,0,51681,POINT (698080.2362750089 3177689.745812893),1.0,1.0,3.0,4122597.0,16131.0,0.0040650406504065045,0.0040650406504065045,0.3333333333333333,0.6149797945292327,0.0029416704552230927
103365,4833,78466199,,,service,0,0,0,0,0,51683,POINT (712349.643877442 3177690.187110912),0.0,0.0,3.0,3816734.0,16131.0,0.0,0.0,0.3333333333333333,0.5693533205144079,0.0029416704552230927
103371,13728,171648694,,,residential,0,0,0,0,0,51686,POINT (705654.0237798952 3177690.619906416),0.0,0.0,3.0,4066324.0,16131.0,0.0,0.0,0.3333333333333333,0.6065853873200042,0.0029416704552230927
103372,13728,171648694,,,residential,0,0,0,0,0,51686,POINT (705701.454242886 3177654.717995126),0.0,0.0,1.0,4118898.0,16131.0,0.0,0.0,0.1111111111111111,0.6144280039321979,0.0029416704552230927
103373,5785,78563208,,,residential,0,0,0,0,0,51687,POINT (708488.5182457613 3177691.6201592255),0.0,0.0,3.0,3368642.0,16131.0,0.0,0.0,0.3333333333333333,0.5025101325699658,0.0029416704552230927
103375,4496,78445887,,,residential,0,0,0,0,0,51688,POINT (711003.0358272251 3177651.57541807),0.0,0.0,1.0,4046293.0,16131.0,0.0,0.0,0.1111111111111111,0.6035973047438478,0.0029416704552230927
103376,4496,78445887,,,residential,0,0,0,0,0,51688,POINT (711065.5254634488 3177693.4398831427),0.0,0.0,4.0,3993719.0,16131.0,0.0,0.0,0.4444444444444444,0.595754688131654,0.0029416704552230927
103379,9183,155444821,,,residential,0,0,0,0,0,51690,POINT (713827.821111748 3177693.608316861),0.0,0.0,3.0,3487214.0,16131.0,0.0,0.0,0.3333333333333333,0.5201978629488799,0.0029416704552230927
103384,11848,171510515,,,residential,0,0,0,0,0,51692,POINT (706877.0373627795 3177694.488625502),0.0,0.0,4.0,3864392.0,16131.0,0.0,0.0,0.4444444444444444,0.5764626030971279,0.0029416704552230927
103387,5363,78484405,,,tertiary,0,0,0,0,0,51694,POINT (706378.2218210222 3177694.662269164),0.0,0.0,3.0,3954108.0,16131.0,0.0,0.0,0.3333333333333333,0.5898457999621101,0.0029416704552230927
103392,20821,213119425,,,tertiary,0,0,0,0,0,51696,POINT (725613.815873581 3177695.0678338073),4.0,4.0,3.0,4388444.0,16131.0,0.016260162601626018,0.016260162601626018,0.3333333333333333,0.6546369653456411,0.0029416704552230927
103396,13997,171656589,,,service,0,0,0,0,0,51698,POINT (704738.16510286 3177695.146771278),0.0,0.0,3.0,3889140.0,16131.0,0.0,0.0,0.3333333333333333,0.5801543342935096,0.0029416704552230927
103397,11810,171510475,,,residential,0,0,0,0,0,51699,POINT (706985.9237037012 3177695.2150488887),0.0,0.0,3.0,3864237.0,16131.0,0.0,0.0,0.3333333333333333,0.5764394812959546,0.0029416704552230927
103401,14581,171691308,,,residential,0,0,0,0,0,51701,POINT (701692.4689725572 3177695.721084753),0.0,0.0,3.0,3391752.0,16131.0,0.0,0.0,0.3333333333333333,0.5059575185384635,0.0029416704552230927
103405,4449,78445793,,,residential,0,0,0,0,0,51703,POINT (710568.7281079572 3177647.528366845),0.0,0.0,1.0,4112244.0,16131.0,0.0,0.0,0.1111111111111111,0.6134354073837608,0.0029416704552230927
103406,4449,78445793,,,residential,0,0,0,0,0,51703,POINT (710641.2474403204 3177695.868949147),0.0,0.0,4.0,4059670.0,16131.0,0.0,0.0,0.4444444444444444,0.605592790771567,0.0029416704552230927
103409,11934,171510605,,,residential,0,0,0,0,0,51705,POINT (706186.965975116 3177695.9860934857),0.0,0.0,3.0,4004164.0,16131.0,0.0,0.0,0.3333333333333333,0.5973127991849192,0.0029416704552230927
103414,9090,151710920,,,residential,0,0,0,0,0,51707,POINT (698896.8483277122 3177696.0045264717),0.0,0.0,3.0,4569995.0,16131.0,0.0,0.0,0.3333333333333333,0.6817194564735822,0.0029416704552230927
103416,14004,171656599,,,service,0,0,0,0,0,51708,POINT (705151.5193159925 3177696.301752791),0.0,0.0,3.0,3975931.0,16131.0,0.0,0.0,0.3333333333333333,0.5931012003944132,0.0029416704552230927
103418,6329,78595806,,,tertiary,1,0,0,0,0,51709,POINT (705748.40877055 3177696.666133091),0.0,0.0,3.0,3965110.0,16131.0,0.0,0.0,0.3333333333333333,0.5914870003266887,0.0029416704552230927
103420,13816,171656403,,,service,0,0,0,0,0,51710,POINT (704889.9309314312 3177696.7295198776),0.0,0.0,1.0,3941714.0,16131.0,0.0,0.0,0.1111111111111111,0.5879969509057034,0.0029416704552230927
103422,13807,171656394,,,service,0,0,0,0,0,51711,POINT (705255.414858846 3177696.7467241324),0.0,0.0,3.0,3960772.0,16131.0,0.0,0.0,0.3333333333333333,0.5908398882396553,0.0029416704552230927
103426,14536,171691262,,,residential,0,0,0,0,0,51713,POINT (701750.3858792624 3177697.411656251),0.0,0.0,3.0,3496776.0,16131.0,0.0,0.0,0.3333333333333333,0.5216242543219122,0.0029416704552230927
103430,22324,213170555,,,residential,0,0,0,0,0,51715,POINT (698826.7452699998 3177697.74510218),0.0,0.0,4.0,4519965.0,16131.0,0.0,0.0,0.4444444444444444,0.6742563357464538,0.0029416704552230927
103433,25387,297012570,,,residential,0,0,0,0,0,51717,POINT (712897.2127707954 3177697.8229628056),0.0,0.0,2.0,3321974.0,16131.0,0.0,0.0,0.2222222222222222,0.4955485311689338,0.0029416704552230927
103435,20811,213119399,,,residential,0,0,0,0,0,51718,POINT (725240.1672832733 3177697.969564121),0.0,0.0,3.0,4231691.0,16131.0,0.0,0.0,0.3333333333333333,0.6312536640596215,0.0029416704552230927
103439,5261,78482734,,,residential,0,0,0,0,0,51720,POINT (709419.4686786691 3177699.0335860457),0.0,0.0,1.0,3643642.0,16131.0,0.0,0.0,0.1111111111111111,0.5435326830388909,0.0029416704552230927
103442,14115,171660682,,,residential,0,0,0,0,0,51721,POINT (703417.9694441054 3177699.970193986),0.0,0.0,3.0,3886496.0,16131.0,0.0,0.0,0.3333333333333333,0.5797599211173647,0.0029416704552230927
103443,14394,171687499,,,tertiary,1,0,0,0,0,51722,POINT (701602.7677757265 3177700.320503138),0.0,0.0,3.0,3374262.0,16131.0,0.0,0.0,0.3333333333333333,0.5033484843286399,0.0029416704552230927
103445,14146,171662697,,,service,0,0,0,0,0,51723,POINT (703666.9563034149 3177700.674796678),0.0,0.0,4.0,3932994.0,16131.0,0.0,0.0,0.4444444444444444,0.5866961631235614,0.0029416704552230927
103450,4437,78445743,,,residential,0,0,0,0,0,51725,POINT (710800.3427886954 3177701.1091226153),0.0,0.0,3.0,4211913.0,16131.0,0.0,0.0,0.3333333333333333,0.6283033222298964,0.0029416704552230927
103451,14128,171662674,,,service,0,0,0,0,0,51726,POINT (703792.72975065 3177701.3341855295),0.0,0.0,3.0,3978502.0,16131.0,0.0,0.0,0.3333333333333333,0.59348472394807,0.0029416704552230927
103455,5293,78482775,,,residential,0,0,0,0,0,51728,POINT (708715.2766934838 3177653.2210572828),0.0,0.0,1.0,3396561.0,16131.0,0.0,0.0,0.1111111111111111,0.5066748910664819,0.0029416704552230927
103456,5293,78482775,,,residential,0,0,0,0,0,51728,POINT (708749.6445963765 3177701.59729046),0.0,0.0,3.0,3343987.0,16131.0,0.0,0.0,0.3333333333333333,0.4988322744542882,0.0029416704552230927
103459,14483,171687590,,,tertiary,1,0,0,0,0,51730,POINT (702034.5678455988 3177702.371736964),0.0,0.0,3.0,3323755.0,16131.0,0.0,0.0,0.3333333333333333,0.4958142081230617,0.0029416704552230927
103462,25388,297012571,,,residential,0,0,0,0,0,51731,POINT (712827.8389835553 3177702.4308931325),0.0,0.0,1.0,3322013.0,16131.0,0.0,0.0,0.1111111111111111,0.49555434891245487,0.0029416704552230927
103464,13660,171648613,,,residential,0,0,0,0,0,51732,POINT (705430.6432180163 3177702.46393832),0.0,0.0,3.0,4071634.0,16131.0,0.0,0.0,0.3333333333333333,0.6073774954763315,0.0029416704552230927
103467,22156,213170385,,,residential,0,0,0,0,0,51734,POINT (698675.4401023723 3177702.7675148267),0.0,0.0,3.0,4526029.0,16131.0,0.0,0.0,0.3333333333333333,0.6751609202775213,0.0029416704552230927
103471,14028,171660559,,,residential,0,0,0,0,0,51736,POINT (703890.2597029395 3177703.5624067467),0.0,0.0,3.0,4055066.0,16131.0,0.0,0.0,0.3333333333333333,0.6049059986902618,0.0029416704552230927
103472,14028,171660559,,,residential,0,0,0,0,0,51736,POINT (703861.7409893805 3177703.5398270376),0.0,0.0,3.0,4062690.0,16131.0,0.0,0.0,0.3333333333333333,0.6060432929621712,0.0029416704552230927
103476,14098,171660664,,,residential,0,0,0,0,0,51738,POINT (703792.7187214699 3177703.6398899015),0.0,0.0,3.0,4030229.0,16131.0,0.0,0.0,0.3333333333333333,0.6012009911048193,0.0029416704552230927
103479,4450,78445795,,,service,0,0,0,0,0,51740,POINT (711834.6392517472 3177679.067245163),0.0,0.0,1.0,3797851.0,16131.0,0.0,0.0,0.1111111111111111,0.5665364884398453,0.0029416704552230927
103480,4450,78445795,,,service,0,0,0,0,0,51740,POINT (711872.1318805115 3177703.8405586686),0.0,0.0,4.0,3745277.0,16131.0,0.0,0.0,0.4444444444444444,0.5586938718276516,0.0029416704552230927
103483,4489,78445879,,,service,0,0,0,0,0,51742,POINT (711708.9179012729 3177704.1317796037),0.0,0.0,1.0,3827416.0,16131.0,0.0,0.0,0.1111111111111111,0.5709467855475318,0.0029416704552230927
103486,20723,213119228,,,residential,0,0,0,0,0,51743,POINT (725390.8876784807 3177704.2783321235),0.0,0.0,3.0,4336691.0,16131.0,0.0,0.0,0.3333333333333333,0.646916819693211,0.0029416704552230927
103487,21272,213153024,,,residential,0,0,0,0,0,51744,POINT (725980.6966658523 3177704.4982483834),0.0,0.0,3.0,4594840.0,16131.0,0.0,0.0,0.3333333333333333,0.6854256574423111,0.0029416704552230927
103490,21078,213152786,,,residential,0,0,0,0,0,51745,POINT (725956.0234087799 3177705.0174163133),0.0,0.0,3.0,4640640.0,16131.0,0.0,0.0,0.3333333333333333,0.692257776756772,0.0029416704552230927
103494,14505,171691224,,,residential,0,0,0,0,0,51747,POINT (701860.084434906 3177705.1660209466),0.0,0.0,3.0,3585174.0,16131.0,0.0,0.0,0.3333333333333333,0.534810841290465,0.0029416704552230927
103496,3127,77743804,Shahid Udham Singh Marg,,tertiary,1,0,0,0,0,51748,POINT (711787.2768838061 3177705.2239513937),0.0,0.0,3.0,3741183.0,16131.0,0.0,0.0,0.3333333333333333,0.5580831579308524,0.0029416704552230927
103497,21089,213152797,,,residential,0,0,0,0,0,51749,POINT (725928.8766385056 3177705.5551778227),0.0,0.0,3.0,4636146.0,16131.0,0.0,0.0,0.3333333333333333,0.6915873936956545,0.0029416704552230927
103501,14023,171660550,,,service,0,0,0,0,0,51751,POINT (704111.9856788861 3177705.5730231274),0.0,0.0,4.0,4069423.0,16131.0,0.0,0.0,0.4444444444444444,0.6070476741705613,0.0029416704552230927
103505,14079,171660633,,,service,0,0,0,0,0,51753,POINT (704322.5070892498 3177705.6064046267),0.0,0.0,4.0,4038991.0,16131.0,0.0,0.0,0.4444444444444444,0.6025080441492147,0.0029416704552230927
103509,5213,78482675,,,residential,0,0,0,0,0,51755,POINT (709177.4226604775 3177670.4152347427),0.0,0.0,1.0,3633208.0,16131.0,0.0,0.0,0.1111111111111111,0.5419762128876444,0.0029416704552230927
103510,5213,78482675,,,residential,0,0,0,0,0,51755,POINT (709208.266281955 3177705.9470031466),0.0,0.0,3.0,3580634.0,16131.0,0.0,0.0,0.3333333333333333,0.5341335962754508,0.0029416704552230927
103514,21372,213153125,,,residential,0,0,0,0,0,51757,POINT (725906.9224958327 3177705.99414571),0.0,0.0,3.0,4584147.0,16131.0,0.0,0.0,0.3333333333333333,0.6838305515071685,0.0029416704552230927
103517,21190,213152900,,,residential,0,0,0,0,0,51759,POINT (724695.6437846981 3177706.7103339545),0.0,0.0,4.0,4048589.0,16131.0,0.0,0.0,0.4444444444444444,0.6039398057470355,0.0029416704552230927
103521,22018,213170244,,,residential,0,0,0,0,0,51761,POINT (699562.3554685311 3177707.179629529),0.0,0.0,3.0,4580271.0,16131.0,0.0,0.0,0.3333333333333333,0.6832523573049228,0.0029416704552230927
103524,19940,212738683,,,residential,0,0,0,0,0,51762,POINT (699534.6646129722 3177707.381355999),0.0,0.0,3.0,4621403.0,16131.0,0.0,0.0,0.3333333333333333,0.6893881374717876,0.0029416704552230927
103525,4813,78466139,,,service,0,0,0,0,0,51763,POINT (712196.6459235689 3177707.487367552),0.0,0.0,3.0,3711492.0,16131.0,0.0,0.0,0.3333333333333333,0.5536540650364057,0.0029416704552230927
103527,22074,213170300,,,residential,0,0,0,0,0,51764,POINT (699509.5540722962 3177707.5719261672),0.0,0.0,3.0,4661497.0,16131.0,0.0,0.0,0.3333333333333333,0.6953690761572462,0.0029416704552230927
103531,14077,171660631,,,service,0,0,0,0,0,51766,POINT (704468.6751112081 3177707.5732539073),0.0,0.0,3.0,3999514.0,16131.0,0.0,0.0,0.3333333333333333,0.5966191451497174,0.0029416704552230927
103536,11878,171510545,,,residential,0,0,0,0,0,51768,POINT (706737.3914837772 3177707.6181681473),0.0,0.0,3.0,3852899.0,16131.0,0.0,0.0,0.3333333333333333,0.5747481588333485,0.0029416704552230927
103540,21934,213170160,,,residential,0,0,0,0,0,51770,POINT (699485.1473778076 3177707.752435934),0.0,0.0,3.0,4701427.0,16131.0,0.0,0.0,0.3333333333333333,0.7013255504853341,0.0029416704552230927
103544,21847,213170073,,,residential,0,0,0,0,0,51772,POINT (699462.3826676281 3177707.9278638847),0.0,0.0,3.0,4740758.0,16131.0,0.0,0.0,0.3333333333333333,0.7071926702398551,0.0029416704552230927
103547,21874,213170100,,,residential,0,0,0,0,0,51774,POINT (699439.6083809547 3177708.0920864604),0.0,0.0,3.0,4773673.0,16131.0,0.0,0.0,0.3333333333333333,0.7121026965987085,0.0029416704552230927
103551,9174,155442582,,,residential,0,0,0,0,0,51776,POINT (713781.8587641679 3177708.1751226634),0.0,0.0,4.0,3539742.0,16131.0,0.0,0.0,0.4444444444444444,0.528033617607177,0.0029416704552230927
103556,22171,213170400,,,residential,0,0,0,0,0,51778,POINT (699399.3572173994 3177708.4005136807),0.0,0.0,3.0,4804143.0,16131.0,0.0,0.0,0.3333333333333333,0.7166479951906654,0.0029416704552230927
103560,14482,171687589,,,tertiary,1,0,0,0,0,51780,POINT (702026.388842049 3177708.493385559),0.0,0.0,4.0,3376206.0,16131.0,0.0,0.0,0.4444444444444444,0.5036384764672275,0.0029416704552230927
103563,11894,171510561,,,residential,0,0,0,0,0,51782,POINT (707107.8180740774 3177708.634807475),0.0,0.0,4.0,3759335.0,16131.0,0.0,0.0,0.4444444444444444,0.560790944607623,0.0029416704552230927
103569,4476,78445859,,,service,0,0,0,0,0,51785,POINT (711926.3748046868 3177708.8741648905),0.0,0.0,3.0,3767354.0,16131.0,0.0,0.0,0.3333333333333333,0.5619871621792969,0.0029416704552230927
103574,21628,213169843,,,residential,0,0,0,0,0,51787,POINT (698459.557547437 3177709.340627495),0.0,0.0,3.0,4190781.0,16131.0,0.0,0.0,0.3333333333333333,0.6251510002789533,0.0029416704552230927
103576,22198,213170427,,,residential,0,0,0,0,0,51788,POINT (698523.9402097901 3177709.484667903),0.0,0.0,4.0,4203469.0,16131.0,0.0,0.0,0.4444444444444444,0.6270437061711341,0.0029416704552230927
103580,22198,213170427,,,residential,0,0,0,0,0,51790,POINT (698563.9301031195 3177709.5789375044),0.0,0.0,1.0,4256043.0,16131.0,0.0,0.0,0.1111111111111111,0.6348863227833278,0.0029416704552230927
103582,5044,78474980,,,tertiary,1,0,0,0,0,51791,POINT (709584.4675531778 3177709.640467521),0.0,0.0,3.0,3591156.0,16131.0,0.0,0.0,0.3333333333333333,0.5357031936428472,0.0029416704552230927
103584,4449,78445793,,,residential,0,0,0,0,0,51792,POINT (710661.9242721442 3177709.657685606),0.0,0.0,3.0,4088593.0,16131.0,0.0,0.0,0.3333333333333333,0.6099073188705224,0.0029416704552230927
103587,6324,78595801,,,tertiary,1,0,0,0,0,51794,POINT (705772.0905019818 3177709.9334522),1.0,1.0,3.0,4000979.0,16131.0,0.0040650406504065045,0.0040650406504065045,0.3333333333333333,0.5968376834640337,0.0029416704552230927
103592,2991,77643411,,,tertiary,1,0,0,0,0,51796,POINT (705584.1763300532 3177710.2729922365),0.0,0.0,3.0,4001217.0,16131.0,0.0,0.0,0.3333333333333333,0.5968731866168031,0.0029416704552230927
103594,13915,171656506,,,service,0,0,0,0,0,51797,POINT (704632.0707162488 3177710.842398109),0.0,0.0,3.0,3682503.0,16131.0,0.0,0.0,0.3333333333333333,0.5493296915253377,0.0029416704552230927
103596,20801,213119377,,,residential,0,0,0,0,0,51798,POINT (725300.3656120729 3177710.9977828097),0.0,0.0,3.0,4388604.0,16131.0,0.0,0.0,0.3333333333333333,0.6546608330113685,0.0029416704552230927
103599,4797,78466113,,,service,0,0,0,0,0,51800,POINT (712331.6378581859 3177711.20064836),0.0,0.0,3.0,3764166.0,16131.0,0.0,0.0,0.3333333333333333,0.561511598939679,0.0029416704552230927
103604,21356,213153108,,,residential,0,0,0,0,0,51802,POINT (726690.4417010089 3177711.789536312),0.0,0.0,1.0,4537277.0,16131.0,0.0,0.0,0.1111111111111111,0.6768388171781557,0.0029416704552230927
103606,11931,171510600,,,residential,0,0,0,0,0,51803,POINT (706617.1384599041 3177711.8585715946),0.0,0.0,3.0,3886356.0,16131.0,0.0,0.0,0.3333333333333333,0.5797390369098533,0.0029416704552230927
103610,14115,171660682,,,residential,0,0,0,0,0,51805,POINT (703417.8147316445 3177712.184283497),0.0,0.0,3.0,3838583.0,16131.0,0.0,0.0,0.3333333333333333,0.5726125994423916,0.0029416704552230927
103611,5244,78482714,,,residential,0,0,0,0,0,51806,POINT (708812.4802057566 3177700.007636221),0.0,0.0,1.0,3416761.0,16131.0,0.0,0.0,0.1111111111111111,0.5096881838645629,0.0029416704552230927
103612,5244,78482714,,,residential,0,0,0,0,0,51806,POINT (708821.5165035082 3177712.253856266),0.0,0.0,3.0,3364187.0,16131.0,0.0,0.0,0.3333333333333333,0.5018455672523693,0.0029416704552230927
103613,13897,171656488,,,residential,0,0,0,0,0,51807,POINT (704993.6487208856 3177712.2572584227),0.0,0.0,4.0,4018640.0,16131.0,0.0,0.0,0.4444444444444444,0.5994722262416035,0.0029416704552230927
103615,13799,171656385,,,residential,0,0,0,0,0,51808,POINT (704674.2367382199 3177712.3483584635),0.0,0.0,4.0,3734365.0,16131.0,0.0,0.0,0.4444444444444444,0.5570660970250446,0.0029416704552230927
103617,13802,171656388,,,service,0,0,0,0,0,51809,POINT (704673.9358479306 3177651.0590623915),0.0,0.0,1.0,3786939.0,16131.0,0.0,0.0,0.1111111111111111,0.5649087136372384,0.0029416704552230927
103619,4564,78449320,,,residential,0,0,0,0,0,51810,POINT (710427.3761341106 3177712.3906329367),0.0,0.0,3.0,3862113.0,16131.0,0.0,0.0,0.3333333333333333,0.5761226380334237,0.0029416704552230927
103622,13829,171656416,,,service,0,0,0,0,0,51811,POINT (704962.5287265973 3177712.8624503035),0.0,0.0,3.0,4069761.0,16131.0,0.0,0.0,0.3333333333333333,0.6070980946144104,0.0029416704552230927
103626,13988,171656579,,,service,0,0,0,0,0,51813,POINT (705064.3645568294 3177713.1475322414),0.0,0.0,3.0,3967303.0,16131.0,0.0,0.0,0.3333333333333333,0.5918141365200645,0.0029416704552230927
103629,13822,171656409,,,service,0,0,0,0,0,51815,POINT (704939.4942622669 3177713.3106892537),0.0,0.0,3.0,4066184.0,16131.0,0.0,0.0,0.3333333333333333,0.6065645031124928,0.0029416704552230927
103633,13799,171656385,,,residential,0,0,0,0,0,51817,POINT (704709.7656054264 3177713.349783592),0.0,0.0,4.0,3785947.0,16131.0,0.0,0.0,0.4444444444444444,0.5647607341097286,0.0029416704552230927
103635,13842,171656429,,,service,0,0,0,0,0,51818,POINT (704710.4579970501 3177652.2774824984),0.0,0.0,1.0,3838521.0,16131.0,0.0,0.0,0.1111111111111111,0.5726033507219223,0.0029416704552230927
103637,7221,78908390,,,tertiary,1,0,0,0,0,51819,POINT (703263.5589990364 3177713.3708945066),5.0,5.0,3.0,3786329.0,16131.0,0.02032520325203252,0.02032520325203252,0.3333333333333333,0.5648177181616527,0.0029416704552230927
103642,13988,171656579,,,service,0,0,0,0,0,51821,POINT (705089.2525372636 3177713.4527810533),0.0,0.0,3.0,3957623.0,16131.0,0.0,0.0,0.3333333333333333,0.5903701427435584,0.0029416704552230927
103645,13890,171656481,,,service,0,0,0,0,0,51823,POINT (704921.4851866197 3177713.6589394677),0.0,0.0,3.0,4051286.0,16131.0,0.0,0.0,0.3333333333333333,0.6043421250874527,0.0029416704552230927
103649,11780,171510440,,,residential,0,0,0,0,0,51825,POINT (706961.4636851866 3177713.704596743),0.0,0.0,3.0,3849607.0,16131.0,0.0,0.0,0.3333333333333333,0.5742570816110077,0.0029416704552230927
103652,13799,171656385,,,residential,0,0,0,0,0,51826,POINT (704912.0114680985 3177713.835905347),0.0,0.0,3.0,4061355.0,16131.0,0.0,0.0,0.3333333333333333,0.6058441471262584,0.0029416704552230927
103654,13988,171656579,,,service,0,0,0,0,0,51827,POINT (705122.7356941253 3177714.0757687446),0.0,0.0,3.0,3936609.0,16131.0,0.0,0.0,0.3333333333333333,0.5872354231960892,0.0029416704552230927
103657,13799,171656385,,,residential,0,0,0,0,0,51829,POINT (704738.0947475834 3177714.1582190264),0.0,0.0,4.0,3837783.0,16131.0,0.0,0.0,0.4444444444444444,0.5724932611137548,0.0029416704552230927
103661,5785,78563208,,,residential,0,0,0,0,0,51831,POINT (708458.8491788087 3177714.3039284516),0.0,0.0,3.0,3421039.0,16131.0,0.0,0.0,0.3333333333333333,0.5103263455769486,0.0029416704552230927
103664,4496,78445887,,,residential,0,0,0,0,0,51832,POINT (711096.7748022722 3177714.383423863),0.0,0.0,3.0,3973330.0,16131.0,0.0,0.0,0.3333333333333333,0.5927132016534326,0.0029416704552230927
103668,13799,171656385,,,residential,0,0,0,0,0,51834,POINT (704881.8593691364 3177714.4250845443),0.0,0.0,3.0,4040691.0,16131.0,0.0,0.0,0.3333333333333333,0.602761638097568,0.0029416704552230927
103670,14557,171691283,,,residential,0,0,0,0,0,51835,POINT (701922.2577703297 3177714.458566718),0.0,0.0,3.0,3446105.0,16131.0,0.0,0.0,0.3333333333333333,0.5140655137589635,0.0029416704552230927
103673,21969,213170195,,,residential,0,0,0,0,0,51837,POINT (698357.1044732789 3177714.612262089),0.0,0.0,1.0,4262174.0,16131.0,0.0,0.0,0.1111111111111111,0.6358009018994186,0.0029416704552230927
103674,21969,213170195,,,residential,0,0,0,0,0,51837,POINT (698395.2851137817 3177714.774907911),0.0,0.0,4.0,4209600.0,16131.0,0.0,0.0,0.4444444444444444,0.627958285287225,0.0029416704552230927
103678,21969,213170195,,,residential,0,0,0,0,0,51839,POINT (698421.7044660496 3177714.615328688),0.0,0.0,1.0,4262174.0,16131.0,0.0,0.0,0.1111111111111111,0.6358009018994186,0.0029416704552230927
103679,4430,78445713,,,residential,0,0,0,0,0,51840,POINT (711649.2077184245 3177714.8869601972),0.0,0.0,2.0,3827414.0,16131.0,0.0,0.0,0.2222222222222222,0.5709464872017102,0.0029416704552230927
103682,13799,171656385,,,residential,0,0,0,0,0,51841,POINT (704857.8277415456 3177714.8891990706),0.0,0.0,3.0,4041879.0,16131.0,0.0,0.0,0.3333333333333333,0.6029388555155938,0.0029416704552230927
103683,13799,171656385,,,residential,0,0,0,0,0,51842,POINT (704766.9810074065 3177714.965433564),0.0,0.0,3.0,3889537.0,16131.0,0.0,0.0,0.3333333333333333,0.5802135559390957,0.0029416704552230927
103686,13719,171648685,,,tertiary,0,0,0,0,0,51843,POINT (705262.6360220714 3177715.132894125),0.0,0.0,3.0,3931883.0,16131.0,0.0,0.0,0.3333333333333333,0.5865304320196669,0.0029416704552230927
103688,13988,171656579,,,service,0,0,0,0,0,51844,POINT (705151.4021669272 3177715.157219151),0.0,0.0,4.0,3936023.0,16131.0,0.0,0.0,0.4444444444444444,0.5871480078703628,0.0029416704552230927
103694,13799,171656385,,,residential,0,0,0,0,0,51847,POINT (704837.66759873 3177715.288427094),0.0,0.0,3.0,3991450.0,16131.0,0.0,0.0,0.3333333333333333,0.5954162147970578,0.0029416704552230927
103695,21194,213152908,,,residential,0,0,0,0,0,51848,POINT (724547.5635776604 3177715.5960747395),0.0,0.0,3.0,4101260.0,16131.0,0.0,0.0,0.3333333333333333,0.6117968921315765,0.0029416704552230927
103699,13799,171656385,,,residential,0,0,0,0,0,51850,POINT (704802.431715847 3177715.9657677356),0.0,0.0,3.0,3940766.0,16131.0,0.0,0.0,0.3333333333333333,0.5878555349862686,0.0029416704552230927
103704,4437,78445743,,,residential,0,0,0,0,0,51852,POINT (710823.2811464341 3177716.302744502),0.0,0.0,3.0,4226684.0,16131.0,0.0,0.0,0.3333333333333333,0.6305067552952655,0.0029416704552230927
103705,11927,171510594,,,residential,0,0,0,0,0,51853,POINT (706546.2560614944 3177717.0090151094),0.0,0.0,3.0,3885418.0,16131.0,0.0,0.0,0.3333333333333333,0.5795991127195266,0.0029416704552230927
103708,11902,171510569,,,residential,0,0,0,0,0,51854,POINT (707187.6763999378 3177717.0507690758),0.0,0.0,3.0,3699813.0,16131.0,0.0,0.0,0.3333333333333333,0.5519118746112182,0.0029416704552230927
103710,11885,171510552,,,residential,0,0,0,0,0,51855,POINT (705865.8573976513 3177717.21137793),0.0,0.0,3.0,3996830.0,16131.0,0.0,0.0,0.3333333333333333,0.5962187650571407,0.0029416704552230927
103714,23472,261666383,,,residential,0,0,0,0,0,51857,POINT (698079.7358481418 3177718.01676522),1.0,1.0,3.0,4164128.0,16131.0,0.0040650406504065045,0.0040650406504065045,0.3333333333333333,0.6211750946875051,0.0029416704552230927
103715,11884,171510551,,,residential,0,0,0,0,0,51858,POINT (706955.6186362319 3177718.1239206977),0.0,0.0,3.0,3868715.0,16131.0,0.0,0.0,0.3333333333333333,0.5771074775904995,0.0029416704552230927
103719,21715,213169930,,,residential,0,0,0,0,0,51860,POINT (697952.9212969672 3177717.41235679),0.0,0.0,1.0,4263180.0,16131.0,0.0,0.0,0.1111111111111111,0.6359509698476795,0.0029416704552230927
103720,21715,213169930,,,residential,0,0,0,0,0,51860,POINT (697991.3640965475 3177718.2432754356),0.0,0.0,4.0,4210606.0,16131.0,0.0,0.0,0.4444444444444444,0.6281083532354859,0.0029416704552230927
103725,9182,155444820,,,residential,0,0,0,0,0,51863,POINT (713747.2742035855 3177718.4607797265),0.0,0.0,3.0,3487222.0,16131.0,0.0,0.0,0.3333333333333333,0.5201990563321663,0.0029416704552230927
