Node,Farness_weighted
139054,16131
43060,16131
40898,16131
139076,16131
139082,16131
42771,16131
40473,16131
139144,16131
139198,16131
146675,16131
146641,16131
36092,16131
39799,16131
139196,16131
139230,16131
139224,16131
139268,16131
139292,16131
139318,16131
139320,16131
139342,16131
139344,16131
139368,16131
40904,16131
40474,16131
39254,16131
39558,16131
46920,16131
47094,16131
41241,16131
40928,16131
41088,16131
42774,16131
67402,16131
42947,16131
137689,16131
51233,16131
52789,16131
137656,16131
137655,16131
46919,16131
46863,16131
145263,16131
145264,16131
146023,16131
146392,16131
40300,16131
130877,16131
128997,16131
132390,16131
132389,16131
132450,16131
128998,16131
50095,16131
39176,16131
122317,16131
122318,16131
46864,16131
46735,16131
128625,16131
132200,16131
42981,16131
146376,16131
146435,16131
46095,16131
43218,16131
127286,16131
127109,16131
88106,16131
88674,16131
88678,16131
90356,16131
90380,16131
90894,16131
90904,16131
91504,16131
52437,16131
91518,16131
93446,16131
83353,16131
83026,16131
122294,16131
125049,16131
83025,16131
81401,16131
81012,16131
77877,16131
76890,16131
76743,16131
76615,16131
125100,16131
46736,16131
46738,16131
50405,16131
49958,16131
52537,16131
48656,16131
48668,16131
93466,16131
95090,16131
48164,16131
47765,16131
48160,16131
46893,16131
47564,16131
42623,16131
39380,16131
131610,16131
131609,16131
127112,16131
126971,16131
128559,16131
82212,16131
131577,16131
99845,16131
99850,16131
79573,16131
79496,16131
79394,16131
146855,16131
49530,16131
52811,16131
70530,962406
52926,16131
134210,16131
132199,16131
129976,16131
69211,1908702
126547,16131
127752,68697
69123,16131
38772,16131
43063,16131
131533,16131
94137,16131
79393,16131
93468,16131
44197,16131
44198,16131
128367,16131
43747,16131
43748,16131
45910,16131
45909,16131
46304,16131
46314,16131
76616,16131
132235,16131
52928,16131
55509,16131
55540,16131
105804,16131
45929,16131
93476,16131
127419,68697
127936,68697
41972,16131
41260,16131
41988,16131
42424,16131
129925,16131
46891,16131
47108,16131
44214,16131
77388,16131
77387,16131
39133,16131
43752,16131
40024,16131
146847,16131
147120,16131
132247,16131
46328,16131
45941,16131
77000,16131
78985,16131
127420,68697
127422,68697
81725,16131
134966,16131
134856,16131
68313,0
68314,0
120908,16131
120412,16131
120960,16131
122250,16131
4806,0
4730,0
79233,16131
81041,16131
79234,16131
4729,0
44222,16131
43756,16131
130916,16131
132895,16131
129911,16131
127769,16131
128723,16131
79160,16131
79159,16131
128709,16131
129523,16131
133878,16131
133832,16131
46245,16131
46109,16131
46261,16131
129535,16131
46136,16131
38232,16131
76786,16131
45737,16131
45951,16131
129107,16131
64144,0
64143,0
45531,16131
45771,16131
46892,16131
45253,16131
45567,16131
44763,16131
45263,16131
44585,16131
44765,16131
44405,16131
44631,16131
4692,0
4691,0
44452,16131
44242,16131
122270,16131
119962,16131
120454,16131
122798,16131
79176,16131
43760,16131
43808,16131
43429,16131
46845,16131
47140,16131
80741,16131
4824,0
122812,16131
123526,16131
45279,16131
80147,16131
44771,16131
134106,16131
134024,16131
81201,16131
47446,16131
4693,0
4789,0
119046,16131
120000,16131
125631,16131
19349,16131
19892,16131
45148,16131
45289,16131
44904,16131
45152,16131
44906,16131
44779,16131
45969,16131
123550,16131
123730,16131
76559,16131
78390,16131
125595,16131
125488,16131
80742,16131
48658,16131
127301,16131
77540,16131
124350,16131
133714,16131
133559,16131
146667,16131
146969,16131
127811,16131
127393,16131
45297,16131
45042,16131
45048,16131
133962,16131
133954,16131
44785,16131
47217,16131
135100,16131
77542,16131
78336,16131
80150,16131
80433,16131
124352,16131
45309,16131
48155,16131
45058,16131
46285,16131
46165,16131
46306,16131
46195,16131
118710,16131
119074,16131
45985,16131
44791,16131
79182,16131
78696,16131
81025,16131
79548,16131
80847,16131
105201,16131
115624,16131
130903,16131
130406,16131
131240,16131
146473,16131
134196,16131
133560,16131
46548,16131
45315,16131
45074,16131
129750,16131
78338,16131
44797,16131
118410,16131
118724,16131
80850,16131
44285,16131
44286,16131
42791,16131
42589,16131
43069,16131
42030,16131
149219,0
149102,0
149222,0
149301,0
20060,16131
80042,16131
76547,16131
76956,16131
46001,16131
149284,0
149375,0
133635,16131
129083,16131
46257,16131
78770,16131
47412,16131
45086,16131
127983,16131
78772,16131
44294,16131
116350,16131
118428,16131
48664,16131
50010,16131
126716,16131
46013,16131
77885,16131
77886,16131
130313,16131
133637,16131
133416,16131
127879,16131
45090,16131
132959,16131
43499,16131
148898,0
149214,0
44300,16131
43073,16131
149269,0
149368,0
149199,0
77342,16131
78412,16131
76548,16131
45789,16131
46027,16131
45591,16131
45866,16131
45355,16131
45654,16131
45376,16131
131829,16131
44827,16131
45112,16131
44657,16131
44834,16131
130314,16131
131001,16131
131840,16131
44463,16131
44696,16131
44529,16131
44302,16131
44314,16131
146433,16131
146616,16131
46230,16131
46033,16131
146815,16131
133035,16131
46209,16131
46233,16131
45396,16131
43949,16131
131225,16131
149189,0
45120,16131
121810,16131
121799,16131
44848,16131
43111,16131
44316,16131
44320,16131
126649,16131
127532,16131
79704,16131
149372,0
46213,16131
46043,16131
115636,16131
45404,16131
149197,0
127582,16131
45134,16131
149017,0
128832,16131
128633,16131
79052,16131
79806,16131
44860,16131
129792,279001
129501,16131
44356,16131
116352,16131
44100,16131
105202,16131
105774,16131
130847,16131
45218,16131
45422,16131
46216,16131
149400,0
149502,0
45225,16131
44978,16131
46079,16131
44998,16131
44874,16131
128730,16131
124317,16131
124291,16131
135980,16131
135979,16131
93176,16131
149345,0
149440,0
129882,278981
129641,278981
131384,16131
45438,16131
130040,278981
129933,278981
130848,16131
19338,16131
43328,16131
44900,16131
130753,16131
132456,16131
132884,16131
147219,16131
147220,16131
15077,16131
45440,16131
45450,16131
126643,16131
146434,16131
149516,0
133728,16131
128667,16131
129020,16131
130273,16131
131333,16131
46091,16131
128925,16131
129474,16131
130153,16131
126644,16131
126656,16131
131125,16131
128222,16131
127888,16131
149275,0
44366,16131
44262,16131
129476,16131
130086,16131
46097,16131
147179,16131
147204,16131
148896,0
148975,0
146476,16131
147107,16131
137002,16131
43540,16131
44347,16131
43347,16131
43348,16131
43342,16131
43562,16131
147222,16131
31645,16131
41259,16131
41441,16131
132742,16131
44378,16131
136994,16131
38773,16131
148961,0
131512,16131
131370,16131
149095,0
130512,16131
46111,16131
132088,16131
149079,0
130426,278991
149205,0
147226,16131
147248,16131
45486,16131
131097,16131
130428,278991
131000,16131
127890,16131
126681,16131
45500,16131
145957,16131
149339,0
136806,16131
136693,16131
136694,16131
136992,16131
148895,0
148953,0
147169,16131
147181,16131
149065,0
137121,16131
147156,16131
131586,16131
149334,0
149460,0
48192,16131
49115,16131
43515,16131
43903,16131
43512,16131
128297,16131
129115,16131
42849,16131
42850,16131
64036,0
64701,0
137004,16131
148970,0
128300,16131
127904,16131
148899,0
149053,0
137006,16131
45051,68695
149465,0
149436,0
149435,0
148959,0
128308,16131
149320,0
149430,0
127914,16131
126679,16131
19896,16131
149507,0
130616,16131
133316,16131
136987,16131
42851,16131
43344,16131
43514,16131
44239,16131
145927,16131
140280,16131
147252,16131
147270,16131
126669,16131
147230,16131
128314,16131
127918,16131
149512,0
136778,16131
149446,0
149445,0
19333,16131
20885,16131
136988,16131
65611,0
133611,16131
128326,16131
127924,16131
126663,16131
136729,16131
136920,16131
136943,16131
126664,16131
126657,16131
149549,0
133318,16131
134298,16131
126641,16131
127930,16131
128334,16131
136735,16131
125919,16131
126756,16131
127934,16131
126711,16131
128340,16131
127942,16131
15371,16131
19335,16131
147201,16131
134962,16131
134961,16131
125911,16131
127948,16131
128344,16131
43296,16131
43295,68705
43309,16131
44752,68695
45014,68689
45301,16131
134215,16131
134678,16131
136724,16131
134890,16131
147101,16131
134828,16131
134626,16131
146112,16131
43829,68689
43830,68689
43831,68689
44014,68689
65550,0
68257,0
44015,68689
44190,68689
135242,16131
44191,68689
134146,16131
122853,16131
124294,16131
122856,16131
118145,16131
118146,16131
118141,16131
147211,16131
134570,16131
45433,16131
46748,16131
45272,16131
129053,278951
44994,16131
43484,16131
48601,173848
135219,16131
135422,16131
59510,16131
59453,16131
135424,16131
134117,16131
134592,16131
99309,16131
43315,16131
134580,16131
133303,16131
135232,16131
31261,16131
31262,16131
31263,16131
31448,16131
147216,16131
43435,16131
133295,16131
135250,16131
133296,16131
133281,16131
134563,16131
108347,16131
118198,16131
134545,16131
134878,16131
38688,16131
134541,16131
133282,16131
133286,16131
148542,16131
133288,16131
133294,16131
134984,16131
133306,16131
129054,278951
129010,541771
64035,0
130556,541771
128448,804551
133308,16131
133310,16131
38674,16131
15372,16131
15171,16131
15172,16131
137732,16131
47098,16131
48232,16131
48238,16131
48800,16131
14827,16131
14828,16131
36600,16131
38671,16131
41592,16131
14487,16131
36717,16131
41003,16131
41579,16131
49443,16131
49444,16131
14439,16131
14087,16131
20644,16131
138697,16131
138866,16131
11178,16131
11177,16131
48158,16131
139756,16131
10914,16131
10223,16131
11027,16131
10671,16131
13811,16131
11886,16131
11925,16131
10823,16131
128052,541731
133798,804551
151350,16131
35708,16131
151351,16131
35725,16131
9100,16131
65473,0
94725,16131
94697,16131
10224,16131
10225,16131
92539,16131
93181,16131
74775,16131
92550,16131
130623,16131
130624,16131
42968,16131
43020,16131
126686,278911
126685,278911
97119,16131
97116,16131
95763,16131
95764,16131
35707,16131
127841,278911
129032,541731
35726,16131
132485,16131
132486,16131
41672,16131
130626,16131
132490,16131
41653,16131
41685,16131
126688,278911
126693,278911
94994,16131
94843,16131
97118,16131
116286,16131
92401,16131
92406,16131
108325,16131
41760,16131
44557,16131
34422,16131
33574,16131
92388,16131
130632,16131
132494,16131
73817,0
73818,0
92387,16131
130640,16131
132498,16131
133676,16131
96132,16131
94958,16131
92379,16131
73708,0
73707,0
130644,16131
132506,16131
94844,16131
94929,16131
94968,16131
95580,16131
92377,16131
93028,16131
93006,16131
93432,16131
48718,16131
126696,278911
127824,16131
132510,16131
130026,16131
129352,16131
130032,16131
127438,16131
129390,16131
95020,16131
46383,16131
92373,16131
130940,16131
130928,16131
131396,16131
131392,16131
9099,16131
96603,16131
96514,16131
34191,16131
34174,16131
92374,16131
92376,121271
9102,16131
9868,16131
94842,16131
97188,16131
97162,16131
76568,16131
76102,16131
33656,16131
34140,16131
34664,16131
9722,16131
9721,16131
94734,16131
93273,121271
92480,226419
74531,16131
132512,16131
132522,16131
11647,16131
97339,16131
132524,16131
132750,16131
95825,16131
95823,16131
131382,16131
130926,16131
76123,16131
83648,16131
132530,16131
133162,16131
94733,16131
95814,16131
96579,16131
96648,16131
34139,16131
95789,16131
97372,16131
34120,16131
34466,16131
34134,16131
33573,16131
138930,16131
92555,16131
92433,16131
127370,16131
128436,16131
135948,16131
133988,16131
131174,16131
130986,16131
131156,16131
130988,16131
98993,16131
130744,16131
130564,16131
130750,16131
129528,16131
130028,16131
135536,16131
130560,16131
129178,16131
129532,16131
43870,16131
46332,16131
129313,16131
33968,16131
33939,16131
94791,16131
95794,16131
42884,16131
42883,16131
42885,68705
43810,16131
10294,16131
98612,16131
99855,16131
76125,16131
76127,16131
82422,16131
9724,16131
10257,16131
95754,16131
97376,16131
97404,16131
127337,16131
98035,16131
129324,16131
92434,16131
92436,16131
133659,16131
133647,16131
134001,16131
133991,16131
124193,16131
123437,16131
124204,16131
76128,16131
120815,16131
120511,16131
120818,16131
120975,16131
123432,16131
120971,16131
127292,16131
94178,16131
35669,16131
35624,16131
92438,16131
95709,16131
92440,16131
92395,16131
92818,16131
76104,16131
81085,16131
140622,16131
35588,16131
35632,16131
133166,16131
131170,16131
130342,16131
130572,16131
130758,16131
130344,16131
130052,16131
127238,16131
128494,16131
97395,16131
98861,16131
128508,16131
36670,16131
38928,16131
124187,16131
92883,16131
92392,16131
48394,331570
48505,16131
92396,16131
92381,16131
99856,16131
100733,16131
95710,16131
95712,16131
145166,16131
93963,16131
94708,16131
93964,16131
120501,16131
120822,16131
120966,16131
124730,16131
124244,16131
124714,16131
127136,16131
92382,16131
124238,16131
123923,16131
123924,16131
123894,16131
34091,16131
34171,16131
95714,16131
96220,16131
98300,16131
129434,16131
129410,16131
98342,16131
98988,16131
92418,16131
94361,16131
129721,16131
129722,16131
140780,16131
140870,16131
132811,16131
132111,16131
131178,16131
34147,16131
132107,16131
120489,16131
34089,16131
120963,16131
92420,16131
92444,16131
98344,16131
132813,16131
94170,16131
95340,16131
131180,16131
123964,16131
124248,16131
124744,16131
124733,16131
123989,16131
123644,16131
132103,16131
127026,16131
123207,16131
123208,16131
123685,16131
123213,16131
94228,16131
96430,16131
123442,16131
41063,16131
120483,16131
41677,16131
41745,16131
120984,16131
92446,16131
92393,16131
93991,68703
93992,68703
93332,16131
34125,16131
124259,16131
34100,16131
132789,16131
125962,16131
125961,16131
95971,16131
132099,16131
126342,16131
126341,16131
124492,16131
124491,16131
131188,16131
109018,16131
109040,16131
109912,16131
107559,16131
38923,16131
41285,16131
107389,16131
106867,16131
107392,16131
107574,16131
41613,16131
125392,16131
125391,16131
41675,16131
92394,16131
92414,16131
132095,16131
132779,16131
94700,16131
95113,16131
96120,16131
131183,16131
120477,16131
109940,16131
120992,16131
96164,16131
96718,16131
35581,16131
35625,16131
45239,16131
45240,16131
141090,16131
46333,16131
126983,16131
129407,16131
120478,16131
107806,16131
131181,16131
132773,16131
120998,16131
31096,16131
34101,16131
132093,16131
35542,16131
37737,16131
35488,16131
41230,16131
48204,16131
31128,16131
47800,16131
55614,16131
91160,16131
90834,16131
91157,16131
91354,16131
91356,16131
91822,16131
90366,16131
90856,16131
89808,16131
90367,16131
89654,16131
88136,16131
89810,16131
91836,16131
92426,16131
93230,16131
94458,16131
77324,16131
88144,16131
126705,16131
128449,16131
125390,16131
124769,16131
109948,16131
37894,16131
122645,16131
123219,16131
121891,16131
122652,16131
128759,16131
128778,16131
128482,16131
121421,16131
121887,16131
120486,16131
121409,16131
129945,16131
129948,16131
130669,16131
134883,16131
133183,16131
133641,16131
132981,16131
133196,16131
130651,16131
130871,16131
130855,16131
132667,16131
132988,16131
109763,16131
131255,16131
46256,16131
131245,16131
131481,16131
131467,16131
132013,16131
132301,16131
132659,16131
132055,16131
132318,16131
43809,68701
140776,16131
141010,16131
140775,16131
69050,1593269
37970,16131
38916,16131
107769,16131
107259,16131
109990,16131
109333,16131
107020,16131
37782,16131
45231,16131
90728,16131
91567,16131
89812,16131
94480,16131
94311,16131
95898,16131
121885,16131
121399,16131
46351,16131
47550,226427
120492,16131
92058,16131
93135,16131
93748,16131
124579,16131
124483,16131
106868,16131
124249,16131
124486,16131
123699,16131
124257,16131
121881,16131
92046,16131
91837,16131
77076,16131
77368,16131
123694,16131
76578,16131
77084,16131
122642,16131
76234,16131
76592,16131
123199,16131
76248,16131
75578,16131
141322,16131
96293,16131
74329,16131
47431,16131
108900,16131
108660,16131
45305,68701
45306,68701
78329,16131
78330,16131
78438,16131
79116,16131
108659,16131
125781,16131
126612,16131
125790,16131
125386,16131
90726,16131
74032,16131
72216,16131
76591,16131
110531,16131
109985,16131
94328,16131
73989,226421
72215,68703
75110,173849
93136,16131
121873,16131
107912,16131
108792,16131
120494,16131
120275,16131
120514,16131
130652,16131
141011,16131
141174,16131
130864,16131
131025,16131
120107,16131
120278,16131
119975,16131
120118,16131
119769,16131
119978,16131
119770,16131
119788,16131
79214,16131
125373,16131
125804,16131
126420,16131
123463,16131
123695,16131
142560,16131
142556,16131
111009,16131
110545,16131
50703,856803
50696,856803
76322,16131
95847,16131
75109,16131
50891,856803
50876,856803
96692,16131
94332,16131
94778,16131
37834,68705
20888,16131
109178,16131
122232,16131
122644,16131
122893,16131
122898,16131
123222,16131
122238,16131
102231,16131
100835,16131
121871,16131
100836,16131
47786,16131
106921,16131
107686,16131
37819,16131
109096,16131
37736,16131
37136,16131
93150,16131
94344,16131
90676,16131
91292,16131
102235,16131
91298,16131
107828,16131
100842,16131
142440,16131
142561,16131
59455,16131
59949,16131
59978,16131
133827,16131
89820,16131
90557,16131
37651,16131
141826,16131
109833,16131
91306,16131
102207,16131
100848,16131
126383,16131
93141,16131
93751,16131
95183,16131
95867,16131
93140,16131
132043,16131
94727,16131
94730,16131
133634,16131
95204,16131
103719,16131
103720,16131
109138,16131
104121,16131
104122,16131
103903,16131
103904,16131
121995,16131
122325,16131
122333,16131
122705,16131
120497,16131
122726,16131
36571,16131
36154,16131
123265,16131
123268,16131
123677,16131
126338,16131
125425,16131
